num_doc|f_analisis|default|tipo_cliente|trx39|trx102|trx106|trx143|trx158|disp309|CO01END010RO|CO01ACP017CC|CO02EXP011TO|CO02EXP004TO|CO01EXP001CC|CO01EXP003RO|CO02END015CC|CO01END002RO|CO01END086RO|CO01END094RO|CO02NUM086AH|CO02NUM043RO|CO01EXP002AH|CO01NUM002AH|CO01END051RO|CO01ACP011RO|CO02MOR092TO|CO01MOR098RO
545236919725.0|201804|1|adicion|1.1902381000000002|0.0|0.0|0.0|0.23495911|0.0|0.64|59.0|100.0|8.0|81.0|47.0|0.0|0.99|71.84|1.66|37.5|0.0|8.0|3.0|4.03|-2.0|100.0|100.0
546360755668.0|201812|0|objetivo|0.0|0.0|0.0|0.035377696|0.0|8.0|-1.0|-1.0|100.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|33.33|-1.0|0.0|1.0|-1.0|-1.0|-3.0|-1.0
549239525009.0|201801|0|adicion|2.0190069999999998|0.0|2.7110666e-06|0.31130937|0.21462612|8.0|1.39|-1.0|114.29|3.0|-1.0|10.0|-1.0|1.54|53.41|2.77|25.0|0.0|12.0|2.0|2.25|-2.0|100.0|-3.0
549267277440.0|201810|0|objetivo|0.2763854|0.51200527|0.0|0.14151078|0.022592222000000002|11.0|2.24|8.0|88.89|2.0|107.0|13.0|-4.0|14.01|86.0|24.58|33.33|71.43|10.0|3.0|25.5|0.0|-3.0|-3.0
553723406550.0|201812|0|adicion|0.0|0.0|0.0|0.0|0.0|12.0|6.37|8.0|80.0|1.0|98.0|7.0|-4.0|12.24|99.27|16.9|30.0|81.25|14.0|3.0|12.46|2.0|100.0|62.950203
554770232609.0|201811|0|adicion|3.197221|0.0|2.5600262e-05|0.617942|0.5749392|10.0|-2.0|22.0|100.0|1.0|166.0|-2.0|-4.0|-2.0|-3.0|-2.0|22.22|100.0|7.0|2.0|-3.0|0.0|100.0|-2.0
559788803155.0|201808|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|57.14|1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|85.71|-1.0|5.0|6.0|-1.0|-1.0|-2.0|-1.0
572011919087.0|201810|0|adicion|0.0|2.5600261e-06|0.0|0.102595314|0.0|0.0|0.97|-1.0|100.0|0.0|-1.0|7.0|-1.0|0.44|35.0|1.41|66.67|0.0|0.0|2.0|-4.0|-2.0|-3.0|-2.0
572998902661.0|201812|0|objetivo|0.0|0.0|0.0|0.088963725|0.0|12.0|0.01|1.0|85.71|3.0|15.0|17.0|-2.0|1.72|96.77|1.92|42.86|25.0|3.0|3.0|3.72|0.0|100.0|-3.0
580375707953.0|201812|0|objetivo|0.5527708|0.0|0.0|0.05306654|0.016000165|6.0|0.51|-2.0|37.5|3.0|49.0|89.0|-4.0|7.93|96.57|13.48|25.0|75.0|3.0|2.0|16.68|2.0|100.0|97.53538499999999
580842599575.0|201811|0|adicion|0.2763854|0.0|0.0|0.0|0.010666776000000001|0.0|-3.0|-2.0|62.5|5.0|55.0|58.0|0.0|2.18|96.97|2.18|25.0|0.0|7.0|2.0|3.01|-2.0|100.0|100.0
585825233378.0|201811|0|adicion|0.0|0.0|0.0|0.15982069|0.0|7.0|-3.0|25.0|75.0|8.0|36.0|19.0|-2.0|2.82|106.68|3.84|50.0|50.0|13.0|2.0|1.35|0.0|100.0|94.63625
609480625600.0|201806|0|adicion|0.2763854|7.80808e-05|6.528066999999999e-05|3.5377692e-05|0.010666776000000001|7.0|5.81|-1.0|31.58|1.0|-1.0|204.0|-1.0|0.03|0.54|20.38|21.05|61.11|1.0|4.0|0.05|3.0|100.0|100.0
610569947850.0|201812|0|adicion|0.2763854|0.0|4.9920513e-05|0.0|0.05333388|8.0|6.68|20.0|69.7|3.0|189.0|149.0|0.0|25.43|92.4|64.0|22.22|73.33|4.0|8.0|251.7|6.0|100.0|100.0
615787862135.0|201808|0|adicion|1.1902381000000002|0.0|0.0|0.091789156|0.038406777999999996|0.0|1.02|-1.0|50.0|2.0|-1.0|2.0|-1.0|1.54|-3.0|2.56|75.0|0.0|12.0|3.0|-4.0|-2.0|-3.0|-2.0
617029047557.0|201810|0|adicion|0.2763854|0.0|0.0|0.0035377691999999997|0.022592222000000002|7.0|-1.0|58.0|66.67|17.0|84.0|-1.0|-4.0|-1.0|-1.0|-1.0|66.67|-1.0|17.0|2.0|-1.0|-1.0|100.0|-1.0
628630129040.0|201812|0|adicion|0.59511906|0.0|0.0|0.060519267|0.029866972999999998|11.0|0.15|16.0|100.0|2.0|46.0|32.0|-4.0|2.59|82.79|4.61|30.77|50.0|2.0|4.0|4.01|4.0|100.0|100.0
635495463681.0|201808|0|adicion|0.2763854|0.0|0.038400393|0.21985100000000002|0.0042667105|12.0|0.0|0.0|75.0|5.0|96.0|18.0|-2.0|1.3|93.82|1.3|50.0|90.91|5.0|2.0|0.95|2.0|98.26463000000001|100.0
642451792725.0|201811|0|adicion|1.7057909|0.0|0.0|1.2293379999999998|0.42240432|11.0|0.03|-2.0|71.43|11.0|26.0|41.0|0.0|1.91|22.05|2.85|42.86|0.0|13.0|3.0|0.18|-2.0|100.0|100.0
645003116940.0|201807|0|adicion|0.37267798|0.0|0.0|0.018449701000000002|0.0021962887|7.0|-1.0|5.0|71.43|0.0|37.0|-1.0|-4.0|-1.0|-1.0|-1.0|57.14|-1.0|18.0|4.0|-1.0|-1.0|100.0|-1.0
657224894580.0|201802|0|adicion|0.0|0.0|1.0844266000000002|0.75857955|0.0|8.0|1.02|-1.0|66.67|4.0|-1.0|31.0|-1.0|0.0|0.0|1.02|66.67|0.0|4.0|2.0|0.0|-2.0|100.0|100.0
667471336982.0|201811|0|adicion|5.2618914000000006|3.4560355e-05|6.272064e-05|0.0|0.47360483|11.0|-1.0|-1.0|100.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|60.0|-1.0|0.0|3.0|-1.0|-1.0|-3.0|-1.0
668032203060.0|201812|0|objetivo|0.0|1.4080144e-05|1.5360157999999997e-05|0.0|0.0|7.0|2.46|11.0|66.67|12.0|86.0|53.0|-4.0|0.87|11.58|4.13|33.33|0.0|14.0|3.0|0.72|-2.0|100.0|100.0
678479417489.0|201803|0|adicion|0.0|0.0|1.2800131000000001e-06|0.0037464965000000004|0.0|0.0|3.54|-2.0|60.0|6.0|83.0|23.0|-4.0|5.74|38.71|12.16|40.0|75.0|11.0|2.0|12.19|0.0|100.0|99.14064
686646716889.0|201810|1|objetivo|0.5527708|0.0|0.0|0.0|0.023466907000000002|9.0|-1.0|6.0|100.0|4.0|103.0|-1.0|-4.0|-1.0|-1.0|-1.0|33.33|-1.0|24.0|1.0|-1.0|-1.0|45.825996|-1.0
690150970860.0|201802|0|adicion|1.0374917|0.0|0.0|0.41752845|0.32419840000000005|0.0|2.36|72.0|36.36|2.0|106.0|117.0|0.0|5.25|75.26|15.87|27.27|37.5|2.0|3.0|26.94|0.0|100.0|100.0
691528907191.0|201808|0|adicion|0.0|0.0|0.0|0.007075538399999999|0.0|8.0|7.04|0.0|70.0|0.0|123.0|126.0|-4.0|2.7|31.02|21.35|15.0|35.29|0.0|3.0|41.02|1.0|100.0|100.0
694120631992.0|201810|0|adicion|2.289772|6.144063e-05|1.02401045e-05|0.5261165|0.16746838|8.0|0.85|-2.0|72.73|1.0|75.0|59.0|0.0|3.55|68.02|4.99|27.27|66.67|4.0|3.0|23.76|1.0|100.0|93.18092
695409285876.0|201810|0|objetivo|0.5527708|0.0|5.1200523e-06|0.0010613308|0.008533421|11.0|-3.0|-2.0|100.0|7.0|19.0|23.0|-4.0|1.29|93.23|1.28|25.0|50.0|7.0|1.0|1.22|0.0|100.0|99.14064
696555538850.0|201809|0|adicion|0.0|0.0|0.0|0.007075538399999999|0.0|0.0|-1.0|-1.0|80.0|0.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|50.0|-1.0|2.0|5.0|-1.0|-1.0|-3.0|-1.0
706461461142.0|201812|0|adicion|0.2763854|0.0|0.0|0.14151078|0.042667105999999996|7.0|1.02|-2.0|85.71|2.0|47.0|11.0|0.0|2.82|73.53|3.84|42.86|50.0|4.0|3.0|0.06|0.0|100.0|-3.0
707689815942.0|201809|0|adicion|0.62360954|1.2800131000000001e-06|5.2480536e-05|0.41995029999999994|0.029929906000000003|6.0|6.9|-2.0|88.89|7.0|7.0|29.0|-4.0|0.78|8.03|10.24|44.44|62.5|21.0|4.0|4.63|1.0|100.0|100.0
710819465365.0|201812|0|adicion|1.5723301|0.0|3.8400394e-06|0.0|0.3997022|8.0|0.73|24.0|72.73|4.0|159.0|153.0|-4.0|1.13|23.26|5.63|16.67|0.0|18.0|2.0|7.12|-2.0|100.0|100.0
711214184813.0|201804|0|adicion|0.43301270000000003|0.0|0.0|0.78457165|0.03953639|6.0|-1.0|-2.0|75.0|12.0|75.0|-1.0|-4.0|-1.0|-1.0|-1.0|50.0|-1.0|12.0|2.0|-1.0|-1.0|100.0|-1.0
713155733324.0|201812|0|adicion|0.2763854|0.06400066|1.2800131000000001e-06|0.03534214|0.0021333552|8.0|-1.0|-2.0|100.0|3.0|8.0|-1.0|-4.0|-1.0|-1.0|-1.0|50.0|-1.0|3.0|3.0|-1.0|-1.0|100.0|-1.0
713895612303.0|201811|0|objetivo|0.59511906|0.0|0.0|0.0|0.017066842|0.0|0.91|15.0|100.0|0.0|76.0|37.0|-2.0|1.67|72.28|4.8|25.0|0.0|0.0|2.0|6.98|-2.0|100.0|100.0
730693698129.0|201808|1|adicion|0.62360954|0.0|0.0|0.0|0.06324864|11.0|0.15|8.0|72.73|1.0|57.0|59.0|0.0|0.1|18.5|0.26|54.55|0.0|1.0|6.0|0.13|-2.0|100.0|100.0
732200954100.0|201805|0|adicion|0.0|1.2800131000000001e-06|0.0|0.031839926|0.0|7.0|0.0|-2.0|100.0|0.0|17.0|9.0|0.0|0.77|43.78|0.77|40.0|0.0|0.0|2.0|0.0|-2.0|98.26463000000001|-3.0
733682126702.0|201808|1|adicion|0.62360954|8.960091999999999e-06|3.8400394e-06|0.015177031|0.05440056|8.0|2.74|14.0|80.0|2.0|76.0|59.0|0.0|0.85|43.5|3.58|20.0|93.75|4.0|2.0|46.58|9.0|24.695295|48.985859999999995
735467490876.0|201810|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|13.48|91.0|50.0|0.0|268.0|34.0|-4.0|1.72|6.39|16.58|33.33|97.33|12.0|4.0|0.9|0.0|100.0|100.0
745352277077.0|201812|0|adicion|0.0|3.8400394e-06|3.8400394e-06|0.0|0.0|0.0|1.09|7.0|57.14|7.0|133.0|59.0|0.0|0.83|57.93|1.92|42.86|0.0|10.0|3.0|1.36|-2.0|100.0|100.0
746798976284.0|201809|0|adicion|2.2407217|0.0|0.0|0.6056376|0.536288|7.0|0.9|-1.0|87.5|0.0|-1.0|25.0|-1.0|1.44|74.54|2.56|25.0|33.33|13.0|2.0|2.95|0.0|100.0|100.0
751341125081.0|201804|0|adicion|0.0|0.0|0.0016000164|0.0018444579000000002|0.0|8.0|-1.0|14.0|100.0|2.0|26.0|-1.0|-4.0|-1.0|-1.0|-1.0|66.67|-1.0|2.0|2.0|-1.0|-1.0|-3.0|-1.0
756314439606.0|201807|0|adicion|0.0|0.0|0.0|0.0007492992399999999|0.0|0.0|-1.0|33.0|66.67|8.0|191.0|-1.0|-2.0|-1.0|-1.0|-1.0|66.67|-1.0|9.0|2.0|-1.0|-1.0|-3.0|-1.0
761335185830.0|201807|1|adicion|1.3844372999999999|0.0|0.076800786|0.07538777599999999|0.045867134000000004|7.0|0.27|30.0|83.33|0.0|38.0|2.0|-4.0|0.62|64.56|0.89|33.33|50.0|1.0|2.0|-4.0|0.0|-3.0|-3.0
769446309587.0|201810|0|adicion|0.37267798|3.328034e-05|2.6880276e-05|0.0|0.010666776000000001|8.0|0.16|18.0|80.0|0.0|121.0|127.0|0.0|1.37|82.56|1.83|26.67|0.0|4.0|4.0|4.51|-2.0|8.072619|100.0
773374538006.0|201810|0|adicion|0.62360954|0.0|0.0|0.07811548|0.051200524000000004|7.0|6.58|2.0|85.71|2.0|114.0|43.0|-4.0|2.12|25.03|17.02|28.57|45.45|16.0|4.0|11.88|1.0|100.0|100.0
782011477021.0|201804|0|adicion|0.37267798|4.6080473e-05|0.06400066|0.35097882|0.109814435|7.0|8.51|-2.0|100.0|5.0|12.0|12.0|-4.0|0.2|3.59|11.26|40.0|33.33|18.0|2.0|7.53|1.0|96.33644|-3.0
790290647442.0|201811|0|objetivo|0.8291562|1.2800131000000001e-06|0.0|0.0|0.008533421|8.0|11.57|28.0|66.67|0.0|54.0|11.0|-4.0|1.23|19.23|12.8|50.0|75.0|0.0|3.0|2.01|1.0|100.0|-3.0
791372974168.0|201811|0|objetivo|0.0|0.0|0.0|0.0037464965000000004|0.0|0.0|-2.0|0.0|100.0|1.0|99.0|-2.0|0.0|-2.0|-3.0|-2.0|20.0|100.0|10.0|1.0|-3.0|0.0|100.0|-3.0
795361061941.0|201812|0|objetivo|1.5877132|0.0|0.0|0.010613306999999999|0.82240844|11.0|0.92|58.0|120.0|0.0|72.0|20.0|-4.0|1.99|51.43|3.2|16.67|50.0|9.0|1.0|1.43|2.0|100.0|100.0
804835223116.0|201807|0|adicion|1.6583124|0.0|5.5040564000000004e-05|0.0|0.08960092|12.0|-1.0|-1.0|100.0|3.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|66.67|-1.0|3.0|2.0|-1.0|-1.0|-3.0|-1.0
808328475464.0|201806|0|adicion|0.0|0.00033024338|0.0|0.9102492|0.0|8.0|4.42|-2.0|81.82|0.0|27.0|61.0|-4.0|0.22|6.67|7.3|27.27|0.0|11.0|3.0|0.27|-2.0|100.0|100.0
830454805205.0|201802|0|adicion|2.2730303|1.2800131e-05|0.0|0.59557295|0.22218998|11.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-3.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0
833441235801.0|201809|0|adicion|1.8911343|0.0|8.960091999999999e-06|0.15609979999999998|0.081067495|7.0|0.12|-2.0|100.0|0.0|16.0|24.0|-4.0|1.39|96.03|3.2|27.27|0.0|11.0|3.0|3.85|-2.0|100.0|100.0
838934344855.0|201804|0|adicion|0.9537936|0.0|0.0|0.055930402000000004|0.023281299|6.0|0.74|-2.0|100.0|3.0|46.0|12.0|-4.0|0.03|5.02|0.77|50.0|0.0|3.0|2.0|0.08|-2.0|100.0|-3.0
839319865219.0|201807|0|adicion|0.0|1.02401045e-05|0.0|0.32327026|0.0|6.0|-1.0|54.0|100.0|0.0|58.0|-1.0|0.0|-1.0|-1.0|-1.0|40.0|-1.0|14.0|2.0|-1.0|-1.0|100.0|-1.0
841702030874.0|201812|0|objetivo|1.1902381000000002|0.0|0.0|0.0|0.31253654|0.0|1.25|30.0|78.57|1.0|126.0|24.0|0.0|2.43|61.66|3.84|7.14|0.0|9.0|1.0|5.97|-2.0|100.0|99.14064
844248763127.0|201812|0|objetivo|0.47140452|1.2800131000000001e-06|1.2800131000000001e-06|0.42723408|0.07893414|11.0|-1.0|-1.0|100.0|6.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|6.0|1.0|-1.0|-1.0|-1.0|-1.0
871734074615.0|201811|0|objetivo|0.8291562|5.1200523e-06|0.0|0.0|0.16000164|8.0|-3.0|23.0|100.0|0.0|31.0|34.0|0.0|1.28|79.2|1.28|33.33|50.0|0.0|2.0|1.29|0.0|100.0|-3.0
883502024934.0|201810|1|adicion|1.7795130000000001|2.9440302000000002e-05|3.712038e-05|0.20315938|0.13333470000000003|7.0|0.5|35.0|45.45|3.0|90.0|37.0|-4.0|0.99|63.77|2.56|45.45|50.0|3.0|5.0|2.19|0.0|100.0|100.0
889833358010.0|201810|0|adicion|0.2763854|0.0|0.0|0.035377696|0.010666776000000001|12.0|1.63|60.0|83.33|4.0|61.0|44.0|-4.0|2.0|73.89|6.14|33.33|40.0|4.0|2.0|8.29|0.0|100.0|100.0
890951101188.0|201811|1|objetivo|1.3228756000000002|0.0|0.0|0.48703498|0.6016062|6.0|-2.0|-2.0|57.14|10.0|123.0|-2.0|0.0|-2.0|-3.0|-2.0|28.57|100.0|10.0|2.0|-4.0|1.0|47.34686|7.068442
898296925274.0|201811|0|objetivo|2.1778557000000003|1.664017e-05|1.9200197e-05|0.5617141999999999|0.3276588|8.0|28.97|121.0|71.43|1.0|140.0|36.0|-4.0|3.03|11.86|64.0|14.29|88.89|1.0|2.0|39.21|0.0|100.0|100.0
909017895915.0|201812|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|66.67|2.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|66.67|-1.0|2.0|2.0|-1.0|-1.0|-3.0|-1.0
915871770640.0|201811|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|0.37|12.0|100.0|15.0|34.0|15.0|-2.0|0.4|72.69|0.77|66.67|50.0|19.0|4.0|0.52|1.0|100.0|-3.0
917504432269.0|201807|0|adicion|0.37267798|0.0|0.0|0.0|0.04800049|5.0|-1.0|-1.0|100.0|4.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|4.0|2.0|-1.0|-1.0|-1.0|-1.0
920891159366.0|201809|0|adicion|0.2763854|2.5600261e-06|2.5600261e-06|0.0|0.03200033|7.0|1.78|-1.0|66.67|7.0|-1.0|8.0|-1.0|0.02|0.93|1.79|66.67|50.0|7.0|2.0|-4.0|0.0|-3.0|-3.0
927249589944.0|201812|0|objetivo|0.0|0.0|0.0|0.007075538399999999|0.0|8.0|0.53|44.0|75.0|1.0|121.0|60.0|-4.0|2.67|73.23|3.99|16.67|60.0|4.0|2.0|11.32|2.0|100.0|100.0
931746593891.0|201808|0|adicion|0.0|0.0|3.0720315e-05|0.0|0.0|10.0|9.26|-2.0|70.59|0.0|2.0|137.0|-4.0|2.87|23.51|16.0|23.53|73.33|14.0|4.0|14.79|0.0|100.0|100.0
937811664632.0|201807|0|adicion|0.9537936|1.2800131000000001e-06|0.0|0.015919963|0.11296111|7.0|-1.0|-1.0|100.0|21.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|21.0|2.0|-1.0|-1.0|-1.0|-1.0
961544061623.0|201808|0|adicion|0.8498366|0.0|0.0|0.3716939|0.11840121|11.0|6.61|1.0|75.0|4.0|4.0|6.0|0.0|0.04|24.61|6.66|50.0|66.67|5.0|2.0|0.8|2.0|-3.0|38.64183
970765231858.0|201810|0|objetivo|0.0|0.0|0.0|0.0|0.0|8.0|1.02|-1.0|100.0|1.0|-1.0|27.0|-1.0|0.0|0.0|1.02|33.33|0.0|18.0|2.0|0.0|-2.0|100.0|100.0
983052609217.0|201810|0|adicion|0.8291562|0.0|0.0|0.0|0.15146822|7.0|0.12|3.0|90.0|0.0|186.0|13.0|-4.0|5.01|97.8|11.45|30.0|0.0|0.0|3.0|3.61|-2.0|100.0|-3.0
989843934913.0|201808|0|adicion|0.0|0.0|0.0|0.0|0.0|7.0|-1.0|-2.0|83.33|2.0|2.0|-1.0|-4.0|-1.0|-1.0|-1.0|50.0|-1.0|15.0|3.0|-1.0|-1.0|-3.0|-1.0
994665668755.0|201804|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|100.0|7.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|7.0|2.0|-1.0|-1.0|-1.0|-1.0
151292641.0|201809|0|adicion|0.0|0.0|0.0|0.017688848|0.0|11.0|3.49|3.0|77.78|3.0|56.0|47.0|-2.0|2.93|52.59|8.83|33.33|45.45|4.0|3.0|20.44|0.0|100.0|100.0
3754712103.0|201812|0|adicion|1.3616778999999999|0.51200527|7.680078999999999e-06|0.8875245|0.5013385|7.0|1.14|-1.0|100.0|16.0|-1.0|25.0|-1.0|0.78|54.89|1.92|66.67|0.0|16.0|2.0|1.39|-2.0|100.0|100.0
7053265235.0|201812|0|adicion|1.1547005|0.0|0.015360157|0.0|0.21653555|7.0|-1.0|18.0|83.33|6.0|52.0|-1.0|-4.0|-1.0|-1.0|-1.0|33.33|-1.0|6.0|2.0|-1.0|-1.0|-3.0|-1.0
10124367346.0|201808|0|adicion|0.2763854|1.664017e-05|1.2800131e-05|0.07075539|0.021333552999999998|12.0|1.44|1.0|64.29|1.0|73.0|8.0|-4.0|18.4|92.7|38.4|35.71|84.62|1.0|5.0|62.64|6.0|100.0|38.64183
16069533331.0|201811|0|objetivo|0.9537936|0.0|1.02401045e-05|0.0|0.25038649999999996|11.0|-1.0|-1.0|66.67|2.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|33.33|-1.0|11.0|1.0|-1.0|-1.0|100.0|-1.0
19901644406.0|201812|0|adicion|0.0|0.0|0.0|0.0|0.0|6.0|2.3|-1.0|80.0|0.0|-1.0|14.0|-1.0|5.06|63.16|11.14|36.36|50.0|0.0|4.0|5.43|0.0|100.0|-3.0
31857307677.0|201810|0|adicion|0.37267798|0.0|0.0|0.0076176017000000006|0.0032000327|5.0|0.16|27.0|50.0|5.0|48.0|70.0|-4.0|1.5|101.62|1.86|50.0|33.33|5.0|3.0|1.39|1.0|100.0|100.0
37605722794.0|201809|0|adicion|0.0|0.0|0.0|0.14151078|0.0|0.0|-3.0|-2.0|100.0|1.0|10.0|1.0|0.0|1.95|-3.0|1.92|40.0|0.0|2.0|2.0|-4.0|-2.0|-3.0|-2.0
54166671291.0|201812|1|adicion|0.0|0.0|0.0|0.0|0.0|7.0|-1.0|-1.0|100.0|3.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|75.0|-1.0|6.0|3.0|-1.0|-1.0|-2.0|-1.0
56316047328.0|201810|0|adicion|0.0|0.0|0.0|0.0543901|0.0|11.0|-1.0|2.0|100.0|6.0|10.0|-1.0|-4.0|-1.0|-1.0|-1.0|66.67|-1.0|8.0|2.0|-1.0|-1.0|-3.0|-1.0
94436888761.0|201811|1|adicion|0.0|0.0|1.2800131e-05|0.0|0.0|5.0|-2.0|-2.0|100.0|2.0|10.0|-2.0|0.0|-2.0|-3.0|-2.0|50.0|100.0|2.0|2.0|-3.0|0.0|-3.0|-3.0
106688219378.0|201808|0|adicion|0.0|1.2800131000000001e-06|1.2800131000000001e-06|0.008490646|0.0|6.0|-2.0|-1.0|66.67|13.0|-1.0|-2.0|-1.0|-2.0|-3.0|-2.0|66.67|100.0|13.0|2.0|0.7|1.0|100.0|-3.0
116393543863.0|201807|0|adicion|1.6583124|8.960091999999999e-06|0.0|0.6217724|0.27733618|8.0|-1.0|-2.0|50.0|2.0|2.0|-1.0|0.0|-1.0|-1.0|-1.0|75.0|-1.0|2.0|3.0|-1.0|-1.0|-2.0|-1.0
126236739643.0|201810|0|adicion|0.0|0.0|0.015360157|0.007913569|0.0|8.0|0.18|8.0|71.43|1.0|32.0|26.0|-4.0|7.5|91.22|7.68|28.57|66.67|1.0|2.0|7.0|0.0|100.0|55.88176
127914103153.0|201811|0|adicion|1.7380544999999998|0.12800132|0.012800131000000001|0.065189034|0.54498786|11.0|3.62|26.0|63.64|12.0|98.0|148.0|-4.0|10.58|68.03|53.23|27.27|70.0|20.0|3.0|77.43|3.0|100.0|100.0
134662443792.0|201812|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|3.8|-1.0|75.0|2.0|-1.0|11.0|-1.0|0.03|-3.0|3.84|50.0|33.33|15.0|2.0|0.32|1.0|-3.0|-3.0
135455456512.0|201805|0|adicion|0.0|3.8400394e-06|3.8400394e-06|0.017688848|0.0|8.0|8.22|-1.0|75.0|3.0|-1.0|81.0|-1.0|0.47|2.72|12.29|22.22|70.59|3.0|2.0|1.96|1.0|100.0|100.0
139301427491.0|201804|0|adicion|0.0|0.0|0.0|0.008991591|0.0|0.0|4.26|-2.0|71.43|1.0|27.0|17.0|0.0|0.86|61.56|5.12|28.57|50.0|9.0|2.0|4.68|1.0|100.0|-3.0
143160992819.0|201808|0|adicion|2.9533408|0.0|0.0|0.0|0.56367594|8.0|0.52|2.0|77.78|8.0|52.0|26.0|-4.0|1.08|15.69|1.6|55.56|50.0|9.0|5.0|0.24|1.0|100.0|100.0
145225888938.0|201812|0|adicion|0.0|2.0480209e-05|2.1760223000000002e-05|0.0|0.0|0.0|7.31|19.0|82.05|0.0|242.0|112.0|-4.0|17.78|76.44|88.18|18.0|76.6|9.0|9.0|236.59|0.0|100.0|100.0
151017211555.0|201805|0|adicion|0.0|0.0|0.0|0.035377696|0.0|7.0|0.59|-1.0|100.0|5.0|-1.0|17.0|-1.0|1.08|49.46|1.66|50.0|50.0|5.0|2.0|0.61|1.0|100.0|91.56389
151374999143.0|201807|0|adicion|2.3033792999999996|2.5600261e-06|0.0|0.13670206|0.43216540000000003|7.0|2.6|-2.0|85.71|8.0|63.0|35.0|-4.0|0.87|33.19|3.14|42.86|0.0|15.0|3.0|1.48|-2.0|100.0|98.82118
152366844820.0|201805|0|adicion|0.2763854|0.08960092|0.0|0.0|0.0074667432|8.0|0.14|-1.0|100.0|0.0|-1.0|22.0|-1.0|0.63|80.28|0.77|40.0|0.0|0.0|2.0|0.67|-2.0|100.0|98.1858
172221119590.0|201812|0|adicion|0.43301270000000003|4.8640496999999995e-05|3.0720315e-05|0.1009857|0.07253408|11.0|0.32|-1.0|71.43|3.0|-1.0|53.0|-1.0|0.19|58.83|0.51|37.5|80.0|9.0|3.0|0.52|0.0|100.0|-3.0
175690702039.0|201812|1|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|100.0|5.0|-1.0|-1.0|-1.0|-1.0|-1.0|-1.0|100.0|-1.0|5.0|2.0|-1.0|-1.0|-1.0|-1.0
178015263617.0|201811|0|objetivo|0.0|0.0|0.0|0.0|0.0|5.0|-2.0|26.0|83.33|9.0|92.0|-2.0|-4.0|-2.0|-3.0|-2.0|57.14|100.0|9.0|4.0|0.0|1.0|89.16856|-3.0
182350916784.0|201805|0|adicion|1.1636866000000001|6.400065599999999e-06|0.0|0.87225|0.26206979999999996|12.0|10.44|9.0|47.06|5.0|184.0|85.0|-4.0|4.15|34.28|33.66|35.29|66.67|10.0|6.0|20.31|2.0|100.0|100.0
183757959267.0|201802|0|adicion|2.9849157|1.664017e-05|2.7110666e-06|0.49974006|0.6812431|7.0|-3.0|20.0|57.14|3.0|98.0|43.0|0.0|11.56|123.81|0.0|28.57|87.5|7.0|2.0|8.5|2.0|100.0|-3.0
200733012772.0|201809|0|adicion|0.0|1.2800131000000001e-06|1.2800131000000001e-06|0.0037464965000000004|0.0|12.0|11.52|16.0|81.82|0.0|170.0|57.0|-4.0|4.67|105.1|11.52|25.0|85.19|19.0|3.0|41.88|5.0|100.0|89.22658
204548944232.0|201811|0|adicion|0.0|0.0|0.0|0.0|0.0|0.0|1.9|9.0|88.89|2.0|53.0|54.0|0.0|2.31|33.87|7.68|38.89|0.0|11.0|7.0|16.84|-2.0|100.0|100.0
217771702559.0|201811|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|11.51|169.0|10.0|13.0|287.0|262.0|-2.0|3.59|18.85|25.6|20.0|72.0|13.0|2.0|14.4|0.0|100.0|100.0
222294154014.0|201811|0|objetivo|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|100.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|-1.0|66.67|-1.0|2.0|2.0|-1.0|-1.0|-2.0|-1.0
